teks,target_bank,sentimen
"Kalau dari segi investasi, SBN dan obligasi di Bank Mandiri pilihan investasinya beragam. Tapi kalau investasi, SBN dan obligasi di Bank BRI pilihan investasinya beragam. Susah milihnya.",Bank BRI,positif
"Tadi, saat transfer ke orang tua, onboarding di Bank BNI dikasih welcome gift yang menarik. Bank BNI beda tipis sama Bank BRI sih.",Bank BNI,positif
"Kalau dari segi atm, ATM Bank BNI jarang kosong uangnya, selalu terisi. Tapi kalau investasi, robo advisor Bank Mandiri membantu pilih portofolio yang tepat. Susah milihnya.",Bank Mandiri,positif
"Sebagai yang untuk usaha kecil, fitur di myBCA lengkap banget, semua bisa dari hp, gak perlu ke cabang. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Kesel gila sama Bank BNI, dari tadi pagi parkir di gedung Bank BNI mahal dan terbatas.",Bank BNI,negatif
"Sering dapat promo menarik dari kartu kredit bank bri, diskonnya lumayan. Gaskeun deh ke Bank BRI!",Bank BRI,positif
"Honestly, Bank BCA overall bagus, pemegang kartu debit Bank BCA sering dapat cashback di supermarket dan fitur investasi di Bank BCA mudah dipahami pemula, namun layar sentuh di ATM Bank BCA sering tidak responsif.",Bank BCA,campuran
menggunakan Bank BNI untuk keperluan bisnis dan transaksi harian dari tadi pagi.,Bank BNI,netral
Robo advisor bank bri membantu pilih portofolio yang tepat. Worth it banget pilih Bank BRI!,Bank BRI,positif
"Belakangan, saat gajian, ATM Bank BNI jarang kosong uangnya, selalu terisi. Bank BNI jauh lebih baik dari Bank BRI sih.",Bank BNI,positif
"Menurutku, widget di home screen untuk BNI Mobile Banking praktis banget, sayangnya pernah ada kasus double charge di kartu kredit Bank BRI parah.",Bank BRI,negatif
"Sejak kemarin, jam makan siang, pemegang kartu debit Bank BCA sering dapat cashback di supermarket. Bank BCA jauh lebih baik dari Bank BNI sih.",Bank BCA,positif
"Kalau menurut saya, satpam di Bank BRI sigap membantu nasabah yang kebingungan, akan tetapi layar sentuh di ATM Bank Mandiri sering tidak responsif super.",Bank Mandiri,negatif
"rekening Bank BCA saya gunakan khusus untuk tabungan, sambil ngecek saldo.",Bank BCA,netral
"Kalau menurut saya, Bank BNI overall bagus, fitur di BNI Mobile Banking lengkap banget, semua bisa dari hp, gak perlu ke cabang dan live chat di website Bank BNI selalu ada yang standby, akan tetapi ATM Bank BNI gak ada fasilitas deposit, harus ke teller.",Bank BNI,campuran
"Terus terang, Bank Mandiri overall bagus, CS Bank Mandiri via WhatsApp responsif 24/7, sangat membantu dan fitur investasi di Bank Mandiri mudah dipahami pemula, akan tetapi sistem Bank Mandiri pernah down berhari-hari, gak bisa akses dana.",Bank Mandiri,campuran
"Sebagai yang pensiun dari bank lama, CS Bank BRI sangat responsif dan membantu, masalah langsung kelar. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Sejak pakai, Bank BCA overall bagus, masalah saya cepat teratasi berkat bantuan CS Bank BCA via telepon dan biaya transfer online Bank BCA lebih murah dari yang offline, cuma antrian di ATM Bank BCA selalu panjang, terutama weekend.",Bank BCA,campuran
"Sebagai yang untuk usaha kecil, API Bank BCA untuk developer sangat well-documented. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Sebagai yang untuk usaha kecil, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BNI. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Sebagai yang pensiun dari bank lama, birthday promo dari Bank Mandiri selalu menggiurkan setiap tahun. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Api bank mandiri untuk developer sangat well-documented, walaupun email complaint ke Bank BRI gak pernah dibalas dengan tuntas.",Bank BRI,negatif
"Cicilan 0% dari bank bni ngebantu banget buat beli barang elektronik, walaupun penalty kalau saldo minimum gak terpenuhi di Bank BRI gede banget.",Bank BRI,negatif
"Dari pengalaman, Bank Mandiri overall bagus, selain tarik tunai, fitur setor tunai di ATM Bank Mandiri sangat membantu dan kolaborasi Bank Mandiri dengan e-commerce sering ada flash sale, tapi biaya kartu kredit Bank Mandiri annual fee-nya tinggi.",Bank Mandiri,campuran
"Kalau menurut saya, Bank BCA overall bagus, sistem keamanan Bank BCA menggunakan enkripsi tingkat militer dan robo advisor Bank BCA membantu pilih portofolio yang tepat, tapi layar sentuh di ATM Bank BCA sering tidak responsif.",Bank BCA,campuran
"Jujur, bisa bayar tagihan listrik dan PDAM di ATM Bank BNI, sayangnya telepon CS Bank BRI antrinya lama banget, habis pulsa banyak cuma buat nunggu total.",Bank BNI,positif
"Dari tadi pagi night mode BNI Mobile Banking malah bikin mata pusing, kontras kurang bener-bener. Kecewa sama Bank BNI.",Bank BNI,negatif
"Kalau dari segi investasi, reksadana di Bank BRI performanya konsisten bagus. Tapi kalau investasi, bisa beli emas digital langsung dari aplikasi Bank BCA. Susah milihnya.",Bank BRI,positif
"Kalau menurut saya, Bank BNI overall bagus, reksadana di Bank BNI performanya konsisten bagus dan sistem keamanan Bank BNI menggunakan enkripsi tingkat militer, di sisi lain kasus fraud yang lambat ditangani tim Bank BNI.",Bank BNI,campuran
"Sebagai yang sebagai freelancer, CS Bank Mandiri sangat responsif dan membantu, masalah langsung kelar. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Inovasi fintech bank bca selalu di depan dibanding kompetitor, padahal fitur face ID di BRImo sering gagal recognize, ribet.",Bank BRI,negatif
"Minggu lalu, jam makan siang, CS Bank BCA sabar banget jelasinnya, gak bikin bingung. Bank BCA gak sebagus Bank BRI sih.",Bank BCA,positif
"Sebagai yang first time banking, walaupun antre, pelayanan di teller Bank BCA efisien dan cepat. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Sebagai yang pensiun dari bank lama, program poin reward Bank BRI bisa ditukar berbagai hadiah menarik. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Menurutku, Bank BCA overall bagus, sering dapat promo menarik dari kartu kredit Bank BCA, diskonnya lumayan dan fitur di myBCA lengkap banget, semua bisa dari hp, gak perlu ke cabang, beda cerita kalau penalty kalau saldo minimum gak terpenuhi di Bank BCA gede banget.",Bank BCA,campuran
"Minggu lalu, jam makan siang, dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP. Bank Mandiri masih kalah sama Bank BRI sih.",Bank BRI,negatif
"Honestly, waktu mau bayar tagihan, WiFi gratis di Bank BRI lemot dan sering putus total. Mending pindah ke Bank BNI aja kayaknya.",Bank BRI,negatif
"Kalau boleh jujur, jam makan siang, CS di social media Bank BNI balasnya lama dan sering template jawabannya ekstrem. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Minggu lalu, pas lagi butuh dana darurat, facial recognition di BRImo lebih cepet dari fingerprint. Bank BRI unggul dibanding Bank BCA sih.",Bank BRI,positif
Sejak kemarin WiFi gratis di Bank Mandiri lemot dan sering putus gila. Kecewa sama Bank Mandiri.,Bank Mandiri,negatif
"Kalau menurut saya, Bank Mandiri overall bagus, biaya transfer online Bank Mandiri lebih murah dari yang offline dan jaringan ATM Bank Mandiri sangat luas, jadi gampang tarik tunai, tapi CS Bank Mandiri sering putus sambungan di tengah pembicaraan.",Bank Mandiri,campuran
Bisa bayar tagihan listrik dan pdam di atm bank bri. Recommend sangat buat yang mau coba Bank BRI!,Bank BRI,positif
"Dari tadi pagi jam operasional cabang Bank BNI terbatas, sulit pas hari kerja total. Kecewa sama Bank BNI.",Bank BNI,negatif
"Kalau boleh jujur, pas lagi butuh dana darurat, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi super. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Kesel sangat sama Bank BCA, belakangan petugas security Bank BCA kadang kurang ramah ke nasabah.",Bank BCA,negatif
"Sebagai yang untuk usaha kecil, birthday promo dari Bank BNI selalu menggiurkan setiap tahun. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Pengalaman pribadiku sih, pas tanggal tua, gak bisa customize dashboard di myBCA, layout-nya kaku bener-bener. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"Terus terang, sistem keamanan Bank Mandiri menggunakan enkripsi tingkat militer, padahal susah banget nyari ATM Bank BNI di daerah saya, harus pergi jauh banget.",Bank BNI,negatif
"Jujur, biaya admin Bank BCA cukup terjangkau, sesuai dengan layanannya, tapi keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising super.",Bank BNI,negatif
"Sejak kemarin, pas system maintenance, Bank BCA banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank BCA gak sebagus Bank Mandiri sih.",Bank BCA,positif
"Promo cashback bank bri sering banget, lumayan buat tambahan. Bank BRI emang the best!",Bank BRI,positif
"Biaya admin bank bri cukup terjangkau, sesuai dengan layanannya, sayangnya email complaint ke Bank Mandiri gak pernah dibalas dengan tuntas.",Bank Mandiri,negatif
"Sebagai yang first time banking, cicilan 0% dari Bank Mandiri ngebantu banget buat beli barang elektronik. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
saya adalah nasabah Bank BCA sudah 5 tahun bulan ini.,Bank BCA,netral
"Kalau dari segi mobile_banking, bisa atur budget dan tracking pengeluaran di BNI Mobile Banking, sangat membantu. Tapi kalau atm, selain tarik tunai, fitur setor tunai di ATM Bank BRI sangat membantu. Susah milihnya.",Bank BNI,positif
"Bulan ini, ketika lagi traveling, tabungan Bank BRI gak ada minimum saldo yang memberatkan. Bank BRI hampir sama kayak Bank BCA sih.",Bank BRI,positif
"Minggu lalu, pas system maintenance, ATM Bank BNI bisa deposit cek, praktis untuk yang bisnis. Bank BNI masih kalah sama Bank BRI sih.",Bank BRI,negatif
"Honestly, saat gajian, layar sentuh di ATM Bank BRI sering tidak responsif ekstrem. Mending pindah ke Bank BCA aja kayaknya.",Bank BRI,negatif
"Complaint handling di bank bca profesional dan follow up terus, sayangnya antrian di ATM Bank BNI selalu panjang, terutama weekend.",Bank BCA,positif
saya punya rekening di Bank BRI dan juga di Bank BNI.,Bank BRI,netral
"Pengalaman pribadiku sih, Bank BRI overall bagus, QRIS di BRImo responsif dan gak pernah gagal, sat set bayarnya dan API Bank BRI untuk developer sangat well-documented, tapi sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BRI,campuran
"Kesel gila sama Bank BRI, akhir-akhir ini kasus fraud yang lambat ditangani tim Bank BRI.",Bank BRI,negatif
"Sejak pakai, Bank BNI overall bagus, satpam di Bank BNI sigap membantu nasabah yang kebingungan dan biaya admin bulanannya worth it dengan semua kemudahan yang didapat, beda cerita kalau receipt ATM Bank BNI sering habis kertas atau blur printnya.",Bank BNI,campuran
"Akhir-akhir ini, pas lagi butuh dana darurat, ATM Bank BNI mudah ditemukan di mana-mana, bahkan di kota kecil. Bank BNI hampir sama kayak Bank Mandiri sih.",Bank BNI,positif
"Facial recognition di livin by mandiri lebih cepet dari fingerprint, cuma ATM Bank BRI gak ada fasilitas deposit, harus ke teller.",Bank Mandiri,positif
"Sebagai yang buat anak kuliah, petugas di kantor cabang Bank BCA ramah-ramah dan informatif. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Sejak pakai, Bank Mandiri overall bagus, inovasi fintech Bank Mandiri selalu di depan dibanding kompetitor dan CS Bank Mandiri sabar banget jelasinnya, gak bikin bingung, namun sempat khawatir dengan kasus skimming di Bank Mandiri, jadi takut nabung banyak.",Bank Mandiri,campuran
"Kalau dari segi cs, masalah saya cepat teratasi berkat bantuan CS Bank Mandiri via telepon. Tapi kalau atm, antrian di ATM Bank BNI biasanya cepat karena mesinnya responsif. Susah milihnya.",Bank Mandiri,positif
"Kesel super sama Bank Mandiri, akhir-akhir ini telepon CS Bank Mandiri antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank Mandiri,negatif
"Kesel bener-bener sama Bank Mandiri, belakangan ATM Bank Mandiri sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank Mandiri,negatif
"Honestly, ketika lagi traveling, banyak biaya tersembunyi kalau pakai Bank Mandiri, tiba-tiba saldo kepotong luar biasa. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Baru seminggu di Bank Mandiri, masih adaptasi tapi promising",Bank Mandiri,positif
"Tadi, pas system maintenance, kartu debit Bank BNI langsung aktif setelah rekening jadi. Bank BNI beda tipis sama Bank Mandiri sih.",Bank Mandiri,negatif
"Sebagai yang pensiun dari bank lama, suka banget karena Bank BNI banyak promo transfer gratis via BI-FAST. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Atm bank bni mudah ditemukan di mana-mana, bahkan di kota kecil. Bank BNI emang the best!",Bank BNI,positif
"Belakangan, pas weekend, priority banking Bank BCA layanannya premium banget. Bank BCA jauh lebih baik dari Bank BNI sih.",Bank BCA,positif
"Dari pengalaman, Bank BCA overall bagus, widget di home screen untuk myBCA praktis banget dan buka rekening Bank BCA sekarang bisa full online, gak sampai 10 menit jadi, namun antrian di ATM Bank BCA selalu panjang, terutama weekend.",Bank BCA,campuran
"Dari pengalaman, Bank BRI overall bagus, biaya admin bulanannya worth it dengan semua kemudahan yang didapat dan dokumen yang dibutuhkan buka rekening Bank BRI simpel, cuma KTP, cuma follow up dari CS Bank BRI lemah, janji gak ditepati.",Bank BRI,campuran
"Sejak pakai, pemegang kartu debit Bank BCA sering dapat cashback di supermarket, namun kasus fraud yang lambat ditangani tim Bank BRI gila.",Bank BCA,positif
"Honestly, Bank BCA overall bagus, notifikasi real-time di myBCA selalu akurat dan tepat waktu dan cicilan 0% dari Bank BCA ngebantu banget buat beli barang elektronik, walaupun sempat khawatir dengan kasus skimming di Bank BCA, jadi takut nabung banyak.",Bank BCA,campuran
"Minggu lalu, pas tanggal tua, transfer pakai BNI Mobile Banking anti ribet, prosesnya cepat dan simpel. Bank BNI unggul dibanding Bank BCA sih.",Bank BCA,negatif
"Robo advisor bank bni membantu pilih portofolio yang tepat, beda cerita kalau antrian di ATM Bank BCA selalu panjang, terutama weekend.",Bank BNI,positif
"Sebagai yang sebagai freelancer, live chat di website Bank Mandiri selalu ada yang standby. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Menurutku, ketika lagi traveling, penalty kalau saldo minimum gak terpenuhi di Bank BCA gede banget bener-bener. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Sejauh ini, Bank Mandiri overall bagus, live chat di website Bank Mandiri selalu ada yang standby dan fitur investasi di Bank Mandiri mudah dipahami pemula, cuma ATM Bank Mandiri sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank Mandiri,campuran
"Kalau dari segi pembukaan_rekening, buka rekening Bank Mandiri sekarang bisa full online, gak sampai 10 menit jadi. Tapi kalau pembukaan_rekening, dokumen yang dibutuhkan buka rekening Bank BNI simpel, cuma KTP. Susah milihnya.",Bank BNI,positif
"Sebagai yang untuk usaha kecil, inovasi fintech Bank Mandiri selalu di depan dibanding kompetitor. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Jujur, Bank BCA overall bagus, proses verifikasi buka rekening Bank BCA via video call cepat dan mudah dan reksadana di Bank BCA performanya konsisten bagus, sayangnya ATM Bank BCA sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BCA,campuran
"Kesel sangat sama Bank BNI, akhir-akhir ini pernah ada kasus double charge di kartu kredit Bank BNI.",Bank BNI,negatif
"Terus terang, Bank BNI overall bagus, dokumen yang dibutuhkan buka rekening Bank BNI simpel, cuma KTP dan BNI Mobile Banking sangat stabil dan jarang error, bisa diandalkan, sayangnya email complaint ke Bank BNI gak pernah dibalas dengan tuntas.",Bank BNI,campuran
"Menurutku, Bank BNI overall bagus, sistem keamanan Bank BNI menggunakan enkripsi tingkat militer dan SBN dan obligasi di Bank BNI pilihan investasinya beragam, sayangnya petugas Bank BNI kurang update soal produk terbaru.",Bank BNI,campuran
"Dari pengalaman, biaya admin Bank BNI cukup terjangkau, sesuai dengan layanannya, walaupun parkir di gedung Bank BCA mahal dan terbatas sangat.",Bank BCA,negatif
"Kalau dari segi investasi, SBN dan obligasi di Bank BNI pilihan investasinya beragam. Tapi kalau cs, masalah saya cepat teratasi berkat bantuan CS Bank BRI via telepon. Susah milihnya.",Bank BNI,positif
"Sebagai yang first time banking, update BRImo selalu membawa fitur baru yang berguna. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Sebagai yang ganti dari bank konvensional, birthday promo dari Bank BRI selalu menggiurkan setiap tahun. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Kalau menurut saya, program poin reward Bank BNI bisa ditukar berbagai hadiah menarik, walaupun kasus fraud yang lambat ditangani tim Bank BCA gila.",Bank BCA,negatif
"Bulan ini, ketika lagi traveling, birthday promo dari Bank BRI selalu menggiurkan setiap tahun. Bank BRI beda tipis sama Bank Mandiri sih.",Bank BRI,positif
"Kalau dari segi mobile_banking, fitur split bill di Livin by Mandiri memudahkan patungan sama teman. Tapi kalau atm, ATM Bank BRI ada fitur tarik tunai tanpa kartu, canggih!. Susah milihnya.",Bank BRI,positif
"Jujur, Bank BRI overall bagus, layar ATM Bank BRI jernih dan touchscreen-nya sensitif dan CS Bank BRI via WhatsApp responsif 24/7, sangat membantu, padahal nomor antrian di Bank BRI sering error atau loncat-loncat.",Bank BRI,campuran
