teks,target_bank,sentimen
"Kesel parah sama Bank BNI, belakangan CS Bank BNI jam operasionalnya terbatas, gak 24 jam.",Bank BNI,negatif
"Honestly, Bank BRI overall bagus, biaya admin bulanannya worth it dengan semua kemudahan yang didapat dan jaringan ATM Bank BRI sangat luas, jadi gampang tarik tunai, meski WiFi gratis di Bank BRI lemot dan sering putus.",Bank BRI,campuran
"Kalau menurut saya, Bank Mandiri overall bagus, Livin by Mandiri sangat stabil dan jarang error, bisa diandalkan dan weekend sale Bank Mandiri selalu ada promo hotel dan travel, di sisi lain sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank Mandiri,campuran
Tadi receipt ATM Bank BRI sering habis kertas atau blur printnya gila. Kecewa sama Bank BRI.,Bank BRI,negatif
"Kalau menurut saya, saat transfer ke orang tua, pernah ada kasus double charge di kartu kredit Bank BNI total. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Atm bank bni mudah ditemukan di mana-mana, bahkan di kota kecil, tapi fasilitas di kantor cabang Bank BCA kurang nyaman untuk tunggu.",Bank BCA,negatif
"Sebagai yang ganti dari bank konvensional, jaringan ATM Bank BNI sangat luas, jadi gampang tarik tunai. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Honestly, saat transfer ke orang tua, receipt ATM Bank Mandiri sering habis kertas atau blur printnya super. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Kalau dari segi biaya, promo cashback Bank BRI sering banget, lumayan buat tambahan. Tapi kalau biaya, tabungan Bank Mandiri gak ada minimum saldo yang memberatkan. Susah milihnya.",Bank Mandiri,positif
"Kalau dari segi promo, pemegang kartu debit Bank BNI sering dapat cashback di supermarket. Tapi kalau cs, CS Bank BRI via WhatsApp responsif 24/7, sangat membantu. Susah milihnya.",Bank BRI,positif
"Walaupun antre, pelayanan di teller bank bri efisien dan cepat. Worth it banget pilih Bank BRI!",Bank BRI,positif
Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bni. Recommend super buat yang mau coba Bank BNI!,Bank BNI,positif
"Honestly, saat transfer ke orang tua, gak bisa customize dashboard di BNI Mobile Banking, layout-nya kaku super. Mending pindah ke Bank BRI aja kayaknya.",Bank BNI,negatif
"Bulan ini antrian di ATM Bank BRI selalu panjang, terutama weekend super. Kecewa sama Bank BRI.",Bank BRI,negatif
"Sejak pakai, fitur cardless di BRImo ngebantu banget pas dompet ketinggalan, akan tetapi CS Bank BNI jam operasionalnya terbatas, gak 24 jam parah.",Bank BRI,positif
"Menurutku, Bank BRI overall bagus, bisa bayar tagihan listrik dan PDAM di ATM Bank BRI dan notifikasi real-time di BRImo selalu akurat dan tepat waktu, akan tetapi petugas Bank BRI kurang update soal produk terbaru.",Bank BRI,campuran
"Tampilan livin by mandiri modern dan user-friendly, enak dilihat. Gaskeun deh ke Bank Mandiri!",Bank Mandiri,positif
"Sebagai yang untuk usaha kecil, update myBCA selalu membawa fitur baru yang berguna. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Sebagai yang pensiun dari bank lama, live chat di website Bank BRI selalu ada yang standby. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"mau tanya-tanya produk investasi Bank BNI ke CS nya, sambil ngurus dokumen.",Bank BNI,netral
"Robo advisor bank bca membantu pilih portofolio yang tepat, cuma sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BCA,positif
"Jujur, API Bank BNI untuk developer sangat well-documented, tapi banyak biaya tersembunyi kalau pakai Bank BCA, tiba-tiba saldo kepotong total.",Bank BNI,positif
"Pengalaman pribadiku sih, saat gajian, gak bisa customize dashboard di Livin by Mandiri, layout-nya kaku gila. Mending pindah ke Bank BRI aja kayaknya.",Bank Mandiri,negatif
"Sebagai yang ganti dari bank konvensional, proses verifikasi buka rekening Bank BCA via video call cepat dan mudah. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Sistem keamanan bank bri menggunakan enkripsi tingkat militer, walaupun font di Livin by Mandiri terlalu kecil, susah dibaca orang tua.",Bank Mandiri,negatif
"Sejak pakai, Bank Mandiri overall bagus, inovasi fintech Bank Mandiri selalu di depan dibanding kompetitor dan satpam di Bank Mandiri sigap membantu nasabah yang kebingungan, padahal susah banget mau transfer pakai Livin by Mandiri, muter-muter terus menunya.",Bank Mandiri,campuran
"Kalau menurut saya, petugas di kantor cabang Bank BRI ramah-ramah dan informatif, beda cerita kalau update Livin by Mandiri bukannya makin bagus malah makin banyak bug banget.",Bank BRI,positif
"Sejauh ini, Bank BCA overall bagus, ATM Bank BCA ada fitur tarik tunai tanpa kartu, canggih! dan keamanan myBCA berlapis-lapis, bikin tenang, tapi sempat khawatir dengan kasus skimming di Bank BCA, jadi takut nabung banyak.",Bank BCA,campuran
"Pengalaman pribadiku sih, bisa beli emas digital langsung dari aplikasi Bank BNI, sayangnya telepon CS Bank BCA antrinya lama banget, habis pulsa banyak cuma buat nunggu total.",Bank BCA,negatif
"Honestly, Bank BNI overall bagus, pemegang kartu debit Bank BNI sering dapat cashback di supermarket dan antrian di ATM Bank BNI biasanya cepat karena mesinnya responsif, akan tetapi loading time BNI Mobile Banking makin lama setelah update terakhir.",Bank BNI,campuran
"Kemarin, pas tanggal tua, CS Bank BNI sabar banget jelasinnya, gak bikin bingung. Bank BNI masih unggul dibanding Bank BRI sih.",Bank BRI,negatif
"Cs bank bri via whatsapp responsif 24/7, sangat membantu. Bank BRI emang the best!",Bank BRI,positif
"Lagi compare Bank BNI vs Bank Mandiri, ada masukan?",Bank Mandiri,netral
"Kalau menurut saya, Bank BNI overall bagus, login di BNI Mobile Banking sekarang cepat pakai biometrik, praktis! dan proses verifikasi buka rekening Bank BNI via video call cepat dan mudah, meski telepon CS Bank BNI antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank BNI,campuran
Dari tadi pagi parkir di gedung Bank Mandiri mahal dan terbatas banget. Kecewa sama Bank Mandiri.,Bank Mandiri,negatif
"Jujur, Bank BRI overall bagus, kartu debit Bank BRI langsung aktif setelah rekening jadi dan sistem keamanan Bank BRI menggunakan enkripsi tingkat militer, meski banyak biaya tersembunyi kalau pakai Bank BRI, tiba-tiba saldo kepotong.",Bank BRI,campuran
Belakangan CS di social media Bank BNI balasnya lama dan sering template jawabannya gila. Kecewa sama Bank BNI.,Bank BNI,negatif
"Sebagai yang ganti dari bank konvensional, tabungan Bank BNI gak ada minimum saldo yang memberatkan. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Dari pengalaman, Bank BNI overall bagus, pengalaman saya dengan customer service Bank BNI selalu baik dan solutif dan aplikasi BNI Mobile Banking-nya sangat intuitif dan mudah digunakan, bahkan buat pemula, akan tetapi biaya kartu kredit Bank BNI annual fee-nya tinggi.",Bank BNI,campuran
"Dari pengalaman, Bank Mandiri overall bagus, jaringan ATM Bank Mandiri sangat luas, jadi gampang tarik tunai dan sistem keamanan Bank Mandiri menggunakan enkripsi tingkat militer, namun sempat khawatir dengan kasus skimming di Bank Mandiri, jadi takut nabung banyak.",Bank Mandiri,campuran
"Sebagai yang buat anak kuliah, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Kalau dari segi cs, complaint handling di Bank BCA profesional dan follow up terus. Tapi kalau mobile_banking, transfer pakai BNI Mobile Banking anti ribet, prosesnya cepat dan simpel. Susah milihnya.",Bank BCA,positif
"Sejauh ini, pas weekend, Livin by Mandiri sering tiba-tiba logout sendiri, harus login ulang terus super. Mending pindah ke Bank BNI aja kayaknya.",Bank Mandiri,negatif
"Sejak pakai, jam makan siang, charge untuk layanan priority banking Bank BCA gak worth it bener-bener. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Terus terang, Bank Mandiri overall bagus, ATM Bank Mandiri bisa deposit cek, praktis untuk yang bisnis dan kalau transfer ke sesama Bank Mandiri gratis, jadi sering kupakai, tapi keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising.",Bank Mandiri,campuran
"Kalau menurut saya, Bank BNI overall bagus, gak ada biaya top up ke e-wallet dari Bank BNI, hemat! dan update BNI Mobile Banking selalu membawa fitur baru yang berguna, tapi keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,campuran
"Kemarin, pas lagi butuh dana darurat, API Bank Mandiri untuk developer sangat well-documented. Bank Mandiri masih unggul dibanding Bank BRI sih.",Bank Mandiri,positif
"Kalau boleh jujur, Bank BNI overall bagus, weekend sale Bank BNI selalu ada promo hotel dan travel dan API Bank BNI untuk developer sangat well-documented, sayangnya biaya administrasi invest di Bank BNI tinggi, potong return.",Bank BNI,campuran
"Sejak pakai, promo cashback Bank BNI sering banget, lumayan buat tambahan, meski email complaint ke Bank Mandiri gak pernah dibalas dengan tuntas ekstrem.",Bank BNI,positif
"Sejauh ini, Bank BCA overall bagus, layar ATM Bank BCA jernih dan touchscreen-nya sensitif dan reksadana di Bank BCA performanya konsisten bagus, tapi parkir di gedung Bank BCA mahal dan terbatas.",Bank BCA,campuran
"Honestly, saat transfer ke orang tua, keamanan data di Bank BCA perlu ditingkatkan lagi, masih was-was soal phising parah. Mending pindah ke Bank BNI aja kayaknya.",Bank BCA,negatif
"Sejak kemarin, waktu mau bayar tagihan, proses verifikasi buka rekening Bank BNI via video call cepat dan mudah. Bank BNI beda tipis sama Bank Mandiri sih.",Bank Mandiri,negatif
"Sejauh ini, ketika lagi traveling, WiFi gratis di Bank Mandiri lemot dan sering putus luar biasa. Mending pindah ke Bank BRI aja kayaknya.",Bank Mandiri,negatif
"Kalau boleh jujur, pas weekend, biaya kartu kredit Bank BCA annual fee-nya tinggi banget. Mending pindah ke Bank BNI aja kayaknya.",Bank BCA,negatif
"Atm bank bri jarang kosong uangnya, selalu terisi, namun data breach di Bank BNI beberapa waktu lalu bikin khawatir.",Bank BRI,positif
"Kalau boleh jujur, Bank Mandiri overall bagus, robo advisor Bank Mandiri membantu pilih portofolio yang tepat dan inovasi fintech Bank Mandiri selalu di depan dibanding kompetitor, beda cerita kalau parkir di gedung Bank Mandiri mahal dan terbatas.",Bank Mandiri,campuran
Update livin by mandiri selalu membawa fitur baru yang berguna. Gaskeun deh ke Bank Mandiri!,Bank Mandiri,positif
saya punya rekening di Bank BCA dan juga di Bank BNI tadi.,Bank BCA,netral
"Dari pengalaman, Bank BRI overall bagus, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BRI dan biaya admin bulanannya worth it dengan semua kemudahan yang didapat, meski keamanan data di Bank BRI perlu ditingkatkan lagi, masih was-was soal phising.",Bank BRI,campuran
"Kemarin, pas lagi butuh dana darurat, fitur investasi di Bank BCA mudah dipahami pemula. Bank BCA lebih bagus daripada Bank BRI sih.",Bank BCA,positif
"Dari tadi pagi jam operasional cabang Bank Mandiri terbatas, sulit pas hari kerja sangat. Kecewa sama Bank Mandiri.",Bank Mandiri,negatif
"Dari tadi pagi, ketika lagi traveling, proses verifikasi buka rekening Bank BNI via video call cepat dan mudah. Bank BNI lebih bagus daripada Bank BCA sih.",Bank BCA,negatif
"Terus terang, waktu mau bayar tagihan, biaya tarik tunai di ATM bank lain dari Bank BRI selangit parah. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Tadi, pas weekend, inovasi fintech Bank BNI selalu di depan dibanding kompetitor. Bank BNI masih unggul dibanding Bank BCA sih.",Bank BCA,negatif
"Minggu lalu, pas weekend, onboarding di Bank Mandiri dikasih welcome gift yang menarik. Bank Mandiri masih unggul dibanding Bank BNI sih.",Bank BNI,negatif
"Sejak pakai, tampilan Livin by Mandiri modern dan user-friendly, enak dilihat, namun follow up dari CS Bank BRI lemah, janji gak ditepati gila.",Bank Mandiri,positif
"Kalau boleh jujur, Bank BCA overall bagus, suka banget karena Bank BCA banyak promo transfer gratis via BI-FAST dan integrasi dengan berbagai platform digital di Bank BCA seamless, akan tetapi data breach di Bank BCA beberapa waktu lalu bikin khawatir.",Bank BCA,campuran
"Api bank bca untuk developer sangat well-documented, di sisi lain parkir di gedung Bank BRI mahal dan terbatas.",Bank BCA,positif
"Dari tadi pagi, tengah malam, pengalaman saya dengan customer service Bank BNI selalu baik dan solutif. Bank BNI unggul dibanding Bank Mandiri sih.",Bank BNI,positif
Bisa bayar tagihan listrik dan pdam di atm bank bni. Bank BNI emang the best!,Bank BNI,positif
"Kesel total sama Bank BCA, belakangan CS Bank BCA kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan.",Bank BCA,negatif
Program poin reward bank mandiri bisa ditukar berbagai hadiah menarik. Bank Mandiri emang the best!,Bank Mandiri,positif
"Bulan ini, waktu mau bayar tagihan, buka rekening Bank BCA sekarang bisa full online, gak sampai 10 menit jadi. Bank BCA lebih bagus daripada Bank BNI sih.",Bank BNI,negatif
"Menurutku, Bank BNI overall bagus, aplikasi BNI Mobile Banking-nya sangat intuitif dan mudah digunakan, bahkan buat pemula dan API Bank BNI untuk developer sangat well-documented, akan tetapi kasus fraud yang lambat ditangani tim Bank BNI.",Bank BNI,campuran
"Sejauh ini, gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat!, namun update BRImo bukannya makin bagus malah makin banyak bug parah.",Bank BRI,negatif
"Minggu lalu, ketika lagi traveling, sistem keamanan Bank BNI menggunakan enkripsi tingkat militer. Bank BNI masih unggul dibanding Bank BRI sih.",Bank BRI,negatif
"Kalau boleh jujur, Bank BCA overall bagus, kartu debit Bank BCA langsung aktif setelah rekening jadi dan biaya transfer online Bank BCA lebih murah dari yang offline, sayangnya myBCA makan banyak memori dan baterai hp.",Bank BCA,campuran
"Kalau menurut saya, pas tanggal tua, update BRImo bukannya makin bagus malah makin banyak bug gila. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BRI,negatif
"Kalau menurut saya, Bank BRI overall bagus, QRIS di BRImo responsif dan gak pernah gagal, sat set bayarnya dan kalau transfer ke sesama Bank BRI gratis, jadi sering kupakai, tapi ATM Bank BRI sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BRI,campuran
"Sejauh ini, ketika lagi traveling, biaya kartu kredit Bank Mandiri annual fee-nya tinggi sangat. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
baru saja memindahkan rekening gaji saya ke Bank BNI.,Bank BNI,netral
"Program poin reward bank bri bisa ditukar berbagai hadiah menarik, namun biaya transfer ke bank lain dari Bank BCA mahal, beda jauh sama yang lain.",Bank BRI,positif
"Fitur cardless di mybca ngebantu banget pas dompet ketinggalan, namun sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BNI,negatif
"Kesel sangat sama Bank BNI, kemarin notifikasi transaksi dari BNI Mobile Banking sering telat masuk, jadi was-was.",Bank BNI,negatif
"Jujur, Bank Mandiri overall bagus, bisa beli emas digital langsung dari aplikasi Bank Mandiri dan inovasi fintech Bank Mandiri selalu di depan dibanding kompetitor, di sisi lain email complaint ke Bank Mandiri gak pernah dibalas dengan tuntas.",Bank Mandiri,campuran
"Sebagai yang first time banking, promo cashback Bank Mandiri sering banget, lumayan buat tambahan. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
Birthday promo dari bank mandiri selalu menggiurkan setiap tahun. Recommend bener-bener buat yang mau coba Bank Mandiri!,Bank Mandiri,positif
"Belakangan, ketika lagi traveling, CS Bank BRI sangat responsif dan membantu, masalah langsung kelar. Bank BRI masih di atas Bank Mandiri sih.",Bank Mandiri,negatif
"Sejauh ini, program poin reward Bank BCA bisa ditukar berbagai hadiah menarik, tapi ruang ATM Bank Mandiri sering kotor dan kurang terawat total.",Bank Mandiri,negatif
"Akhir-akhir ini, saat transfer ke orang tua, walaupun antre, pelayanan di teller Bank Mandiri efisien dan cepat. Bank Mandiri beda tipis sama Bank BNI sih.",Bank BNI,negatif
"Sebagai yang untuk usaha kecil, layar ATM Bank Mandiri jernih dan touchscreen-nya sensitif. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Bisa bayar tagihan listrik dan pdam di atm bank mandiri, akan tetapi keamanan area ATM Bank BRI kurang, sering ada orang mencurigakan.",Bank BRI,negatif
"Honestly, ATM Bank Mandiri jarang kosong uangnya, selalu terisi, sayangnya ATM Bank BCA gak ada fasilitas deposit, harus ke teller bener-bener.",Bank Mandiri,positif
"Jujur, Bank BCA overall bagus, pengalaman saya dengan customer service Bank BCA selalu baik dan solutif dan sering dapat promo menarik dari kartu kredit Bank BCA, diskonnya lumayan, namun petugas security Bank BCA kadang kurang ramah ke nasabah.",Bank BCA,campuran
"Menurutku, Bank BCA overall bagus, ATM Bank BCA bisa deposit cek, praktis untuk yang bisnis dan API Bank BCA untuk developer sangat well-documented, akan tetapi charge untuk layanan priority banking Bank BCA gak worth it.",Bank BCA,campuran
"Weekend sale bank bca selalu ada promo hotel dan travel, akan tetapi AC di kantor cabang Bank BNI kurang dingin, gerah nunggu.",Bank BCA,positif
