teks,target_bank,sentimen
"Kalau menurut saya, pas tanggal tua, antrian di kantor cabang Bank Mandiri panjangnya bukan main, bisa habis setengah hari total. Mending pindah ke Bank BNI aja kayaknya.",Bank Mandiri,negatif
"Pengalaman pribadiku sih, tengah malam, sering nemu ATM Bank BNI yang uangnya pecahan besar semua, gak ada 50 ribu total. Mending pindah ke Bank BCA aja kayaknya.",Bank BNI,negatif
"Lagi compare Bank BRI vs Bank BCA, ada masukan?",Bank BCA,netral
"Minta saran dong, antara Bank Mandiri dan Bank BCA mana yang lebih worth it?",Bank BCA,netral
baru saja memindahkan rekening gaji saya ke Bank BRI bulan ini.,Bank BRI,netral
"Menurutku, pas system maintenance, kasus fraud yang lambat ditangani tim Bank BCA gila. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"Jujur, Bank BCA overall bagus, top up e-wallet dari myBCA instan masuknya dan promo cashback Bank BCA sering banget, lumayan buat tambahan, beda cerita kalau AC di kantor cabang Bank BCA kurang dingin, gerah nunggu.",Bank BCA,campuran
"Kesel banget sama Bank BCA, dari tadi pagi follow up dari CS Bank BCA lemah, janji gak ditepati.",Bank BCA,negatif
Bank BRI buka cabang baru di deket rumah saya akhir-akhir ini.,Bank BRI,netral
"Kalau boleh jujur, jam makan siang, charge untuk layanan priority banking Bank BNI gak worth it banget. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Sebagai yang sebagai freelancer, ATM Bank BNI bisa deposit cek, praktis untuk yang bisnis. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Dari pengalaman, Bank BCA overall bagus, ATM Bank BCA bisa deposit cek, praktis untuk yang bisnis dan petugas di kantor cabang Bank BCA ramah-ramah dan informatif, beda cerita kalau search function di myBCA kurang akurat, susah nyari fitur.",Bank BCA,campuran
"Dari pengalaman, CS Bank Mandiri sabar banget jelasinnya, gak bikin bingung, padahal CS Bank BNI kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan sangat.",Bank Mandiri,positif
"Kalau menurut saya, Bank BRI overall bagus, biaya transfer online Bank BRI lebih murah dari yang offline dan sistem keamanan Bank BRI menggunakan enkripsi tingkat militer, beda cerita kalau layar sentuh di ATM Bank BRI sering tidak responsif.",Bank BRI,campuran
"Lagi compare Bank BRI vs Bank BNI, ada masukan?",Bank BRI,netral
"Update: akhirnya pindah ke Bank BNI, so far so good",Bank BNI,positif
"Akhir-akhir ini, ketika lagi traveling, buka rekening Bank BNI sekarang bisa full online, gak sampai 10 menit jadi. Bank BNI gak sebagus Bank Mandiri sih.",Bank BNI,positif
"Sejauh ini, Bank BNI overall bagus, pengalaman saya dengan customer service Bank BNI selalu baik dan solutif dan teknologi AI di Bank BNI membantu deteksi fraud dengan akurat, sayangnya sistem Bank BNI pernah down berhari-hari, gak bisa akses dana.",Bank BNI,campuran
"Sejauh ini, Bank BRI overall bagus, bisa atur budget dan tracking pengeluaran di BRImo, sangat membantu dan gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BRI, padahal email complaint ke Bank BRI gak pernah dibalas dengan tuntas.",Bank BRI,campuran
"Lagi compare Bank BNI vs Bank BRI, ada masukan?",Bank BRI,netral
"Kalau dari segi biaya, biaya transfer online Bank BRI lebih murah dari yang offline. Tapi kalau teknologi, API Bank Mandiri untuk developer sangat well-documented. Susah milihnya.",Bank Mandiri,positif
"Jujur, jam makan siang, petugas security Bank Mandiri kadang kurang ramah ke nasabah ekstrem. Mending pindah ke Bank BNI aja kayaknya.",Bank Mandiri,negatif
"Kalau dari segi mobile_banking, dark mode di Livin by Mandiri bikin mata gak capek pas malem. Tapi kalau mobile_banking, QRIS di myBCA responsif dan gak pernah gagal, sat set bayarnya. Susah milihnya.",Bank Mandiri,positif
"Sebagai yang buat anak kuliah, layar ATM Bank BNI jernih dan touchscreen-nya sensitif. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
Update brimo selalu membawa fitur baru yang berguna. Gaskeun deh ke Bank BRI!,Bank BRI,positif
Kartu debit bank mandiri langsung aktif setelah rekening jadi. Recommend parah buat yang mau coba Bank Mandiri!,Bank Mandiri,positif
"Lagi compare Bank BNI vs Bank Mandiri, ada masukan?",Bank BNI,netral
"Terus terang, Bank BCA overall bagus, API Bank BCA untuk developer sangat well-documented dan masalah saya cepat teratasi berkat bantuan CS Bank BCA via telepon, namun jam operasional cabang Bank BCA terbatas, sulit pas hari kerja.",Bank BCA,campuran
"Sejauh ini, Bank BCA overall bagus, complaint handling di Bank BCA profesional dan follow up terus dan API Bank BCA untuk developer sangat well-documented, akan tetapi kasus fraud yang lambat ditangani tim Bank BCA.",Bank BCA,campuran
"Bulan ini, saat transfer ke orang tua, dokumen yang dibutuhkan buka rekening Bank BCA simpel, cuma KTP. Bank BCA masih kalah sama Bank BRI sih.",Bank BRI,negatif
"Sejak pakai, Bank BCA overall bagus, Bank BCA banyak kerjasama dengan merchant, jadi banyak diskon F&B dan biaya transfer online Bank BCA lebih murah dari yang offline, walaupun notifikasi myBCA spam banget, banyak yang gak penting.",Bank BCA,campuran
"Transfer pakai livin by mandiri anti ribet, prosesnya cepat dan simpel, meski susah banget mau transfer pakai myBCA, muter-muter terus menunya.",Bank Mandiri,positif
"Kalau menurut saya, Bank BCA overall bagus, jaringan ATM Bank BCA sangat luas, jadi gampang tarik tunai dan program poin reward Bank BCA bisa ditukar berbagai hadiah menarik, di sisi lain biaya admin bulanan Bank BCA lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BCA,campuran
"Minta saran dong, antara Bank Mandiri dan Bank BRI mana yang lebih worth it?",Bank Mandiri,netral
"Sebagai yang ganti dari bank konvensional, gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat!. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
Fitur cardless di livin by mandiri ngebantu banget pas dompet ketinggalan. Recommend sangat buat yang mau coba Bank Mandiri!,Bank Mandiri,positif
"Update: akhirnya pindah ke Bank BCA, so far so good",Bank BCA,positif
"Menurutku, promo cashback Bank BRI sering banget, lumayan buat tambahan, tapi notifikasi transaksi dari myBCA sering telat masuk, jadi was-was super.",Bank BRI,positif
"Update: akhirnya pindah ke Bank Mandiri, so far so good",Bank Mandiri,positif
"Honestly, dokumen yang dibutuhkan buka rekening Bank BNI simpel, cuma KTP, tapi ATM Bank BRI sering offline atau rusak, pas butuh malah gak bisa dipakai parah.",Bank BNI,positif
"Pengalaman pribadiku sih, Bank BNI overall bagus, login di BNI Mobile Banking sekarang cepat pakai biometrik, praktis! dan reksadana di Bank BNI performanya konsisten bagus, beda cerita kalau sempat khawatir dengan kasus skimming di Bank BNI, jadi takut nabung banyak.",Bank BNI,campuran
"Kalau menurut saya, saat transfer ke orang tua, susah banget nyari ATM Bank BCA di daerah saya, harus pergi jauh parah. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"Honestly, Bank Mandiri overall bagus, sistem keamanan Bank Mandiri menggunakan enkripsi tingkat militer dan pemegang kartu debit Bank Mandiri sering dapat cashback di supermarket, beda cerita kalau font di Livin by Mandiri terlalu kecil, susah dibaca orang tua.",Bank Mandiri,campuran
"Sejak pakai, Bank BNI overall bagus, weekend sale Bank BNI selalu ada promo hotel dan travel dan fitur di BNI Mobile Banking lengkap banget, semua bisa dari hp, gak perlu ke cabang, akan tetapi antrian di ATM Bank BNI selalu panjang, terutama weekend.",Bank BNI,campuran
Ada yang pernah pakai Bank BCA dan Bank BNI? Share pengalaman dong,Bank BCA,netral
"Sebagai yang ganti dari bank konvensional, proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Tabungan bank bni gak ada minimum saldo yang memberatkan, meski email complaint ke Bank BRI gak pernah dibalas dengan tuntas.",Bank BNI,positif
"Tadi, waktu lagi busy, dark mode di BNI Mobile Banking bikin mata gak capek pas malem. Bank BNI jauh lebih baik dari Bank BCA sih.",Bank BCA,negatif
"Kalau dari segi teknologi, API Bank BCA untuk developer sangat well-documented. Tapi kalau teknologi, sistem keamanan Bank Mandiri menggunakan enkripsi tingkat militer. Susah milihnya.",Bank Mandiri,positif
"Sebagai yang sebagai freelancer, sistem keamanan Bank BCA menggunakan enkripsi tingkat militer. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Honestly, proses verifikasi buka rekening Bank BRI via video call cepat dan mudah, meski data breach di Bank BCA beberapa waktu lalu bikin khawatir banget.",Bank BCA,negatif
Bank BCA buka cabang baru di deket rumah saya.,Bank BCA,netral
"Lagi compare Bank Mandiri vs Bank BRI, ada masukan?",Bank BRI,netral
"Guys, Bank BNI atau Bank BCA ya buat kredit rumah? Lagi galau nih",Bank BNI,netral
"Terus terang, Bank Mandiri overall bagus, masalah saya cepat teratasi berkat bantuan CS Bank Mandiri via telepon dan antrian di ATM Bank Mandiri biasanya cepat karena mesinnya responsif, beda cerita kalau WiFi gratis di Bank Mandiri lemot dan sering putus.",Bank Mandiri,campuran
baru saja memindahkan rekening gaji saya ke Bank BNI tadi.,Bank BNI,netral
saya adalah nasabah Bank BNI sudah 5 tahun.,Bank BNI,netral
"Kalau dari segi cs, CS Bank Mandiri sabar banget jelasinnya, gak bikin bingung. Tapi kalau biaya, biaya admin Bank BCA cukup terjangkau, sesuai dengan layanannya. Susah milihnya.",Bank Mandiri,positif
Ada yang pernah pakai Bank BRI dan Bank BNI? Share pengalaman dong,Bank BRI,netral
"Kalau dari segi investasi, reksadana di Bank BCA performanya konsisten bagus. Tapi kalau atm, selain tarik tunai, fitur setor tunai di ATM Bank BRI sangat membantu. Susah milihnya.",Bank BCA,positif
rekening Bank Mandiri saya gunakan khusus untuk tabungan.,Bank Mandiri,netral
"Biaya admin bank mandiri cukup terjangkau, sesuai dengan layanannya. Bank Mandiri emang the best!",Bank Mandiri,positif
"Dari pengalaman, kalau transfer ke sesama Bank BRI gratis, jadi sering kupakai, padahal biaya administrasi invest di Bank BCA tinggi, potong return parah.",Bank BRI,positif
"Terus terang, login di myBCA sekarang cepat pakai biometrik, praktis!, akan tetapi layar sentuh di ATM Bank Mandiri sering tidak responsif ekstrem.",Bank BCA,positif
"Lagi compare Bank BRI vs Bank BNI, ada masukan?",Bank BNI,netral
"Buka rekening bank bri sekarang bisa full online, gak sampai 10 menit jadi, cuma fasilitas di kantor cabang Bank Mandiri kurang nyaman untuk tunggu.",Bank Mandiri,negatif
"Kalau boleh jujur, Bank BCA overall bagus, myBCA sangat stabil dan jarang error, bisa diandalkan dan kolaborasi Bank BCA dengan e-commerce sering ada flash sale, tapi sempat khawatir dengan kasus skimming di Bank BCA, jadi takut nabung banyak.",Bank BCA,campuran
"Kalau menurut saya, onboarding di Bank Mandiri dikasih welcome gift yang menarik, cuma susah banget nyari ATM Bank BRI di daerah saya, harus pergi jauh total.",Bank Mandiri,positif
"Guys, Bank BNI atau Bank BRI ya buat kredit rumah? Lagi galau nih",Bank BNI,netral
"Jujur, ketika lagi traveling, email complaint ke Bank BNI gak pernah dibalas dengan tuntas bener-bener. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Kalau dari segi cs, complaint handling di Bank Mandiri profesional dan follow up terus. Tapi kalau atm, ATM Bank BRI bisa deposit cek, praktis untuk yang bisnis. Susah milihnya.",Bank Mandiri,positif
"Kalau menurut saya, Bank BNI banyak kerjasama dengan merchant, jadi banyak diskon F&B, cuma fasilitas di kantor cabang Bank BCA kurang nyaman untuk tunggu super.",Bank BCA,negatif
Birthday promo dari bank mandiri selalu menggiurkan setiap tahun. Worth it banget pilih Bank Mandiri!,Bank Mandiri,positif
"Kalau dari segi atm, jaringan ATM Bank BCA sangat luas, jadi gampang tarik tunai. Tapi kalau investasi, reksadana di Bank BRI performanya konsisten bagus. Susah milihnya.",Bank BRI,positif
"Suka banget karena bank bri banyak promo transfer gratis via bi-fast, beda cerita kalau banyak biaya tersembunyi kalau pakai Bank BCA, tiba-tiba saldo kepotong.",Bank BCA,negatif
"Login di bni mobile banking sekarang cepat pakai biometrik, praktis!. Bank BNI emang the best!",Bank BNI,positif
"Fitur di livin by mandiri lengkap banget, semua bisa dari hp, gak perlu ke cabang, meski fitur face ID di BNI Mobile Banking sering gagal recognize, ribet.",Bank Mandiri,positif
"Tabungan bank mandiri gak ada minimum saldo yang memberatkan, cuma petugas security Bank BNI kadang kurang ramah ke nasabah.",Bank BNI,negatif
"Sebagai yang buat anak kuliah, buka rekening Bank BRI sekarang bisa full online, gak sampai 10 menit jadi. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Lagi compare Bank Mandiri vs Bank BCA, ada masukan?",Bank BCA,netral
"Sebagai yang first time banking, inovasi fintech Bank BRI selalu di depan dibanding kompetitor. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Lagi compare Bank Mandiri vs Bank BRI, ada masukan?",Bank Mandiri,netral
"Jujur, waktu mau bayar tagihan, antrian di ATM Bank BCA selalu panjang, terutama weekend total. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Honestly, priority banking Bank BCA layanannya premium banget, namun keamanan data di Bank BRI perlu ditingkatkan lagi, masih was-was soal phising banget.",Bank BCA,positif
"Pengalaman pribadiku sih, Bank Mandiri overall bagus, buka rekening Bank Mandiri sekarang bisa full online, gak sampai 10 menit jadi dan fitur investasi di Bank Mandiri mudah dipahami pemula, walaupun kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank Mandiri,campuran
"saya adalah nasabah Bank BNI sudah 5 tahun, sambil ngurus dokumen.",Bank BNI,netral
"Sejak kemarin, ketika lagi traveling, reksadana di Bank BNI performanya konsisten bagus. Bank BNI beda tipis sama Bank Mandiri sih.",Bank BNI,positif
"Lagi compare Bank BCA vs Bank Mandiri, ada masukan?",Bank BCA,netral
"Kesel gila sama Bank BCA, dari tadi pagi keamanan area ATM Bank BCA kurang, sering ada orang mencurigakan.",Bank BCA,negatif
"Kalau dari segi investasi, fitur investasi di Bank BRI mudah dipahami pemula. Tapi kalau cs, masalah saya cepat teratasi berkat bantuan CS Bank BCA via telepon. Susah milihnya.",Bank BCA,positif
Widget di home screen untuk livin by mandiri praktis banget. Worth it banget pilih Bank Mandiri!,Bank Mandiri,positif
"Kesel banget sama Bank BCA, kemarin sempat khawatir dengan kasus skimming di Bank BCA, jadi takut nabung banyak.",Bank BCA,negatif
"Kalau dari segi teknologi, sistem keamanan Bank Mandiri menggunakan enkripsi tingkat militer. Tapi kalau atm, jaringan ATM Bank BRI sangat luas, jadi gampang tarik tunai. Susah milihnya.",Bank BRI,positif
"Lagi compare Bank Mandiri vs Bank BCA, ada masukan?",Bank Mandiri,netral
"Birthday promo dari bank bni selalu menggiurkan setiap tahun, sayangnya notifikasi Livin by Mandiri spam banget, banyak yang gak penting.",Bank Mandiri,negatif
"Honestly, Bank BRI overall bagus, promo cashback Bank BRI sering banget, lumayan buat tambahan dan cicilan 0% dari Bank BRI ngebantu banget buat beli barang elektronik, walaupun parkir di gedung Bank BRI mahal dan terbatas.",Bank BRI,campuran
baru saja memindahkan rekening gaji saya ke Bank BRI.,Bank BRI,netral
"Dari pengalaman, pas weekend, biaya tarik tunai di ATM bank lain dari Bank BRI selangit gila. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Sebagai yang first time banking, ATM Bank Mandiri bisa deposit cek, praktis untuk yang bisnis. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Bulan ini, pas weekend, robo advisor Bank Mandiri membantu pilih portofolio yang tepat. Bank Mandiri hampir sama kayak Bank BRI sih.",Bank BRI,negatif
"Jujur, Bank BNI overall bagus, robo advisor Bank BNI membantu pilih portofolio yang tepat dan walaupun antre, pelayanan di teller Bank BNI efisien dan cepat, padahal AC di kantor cabang Bank BNI kurang dingin, gerah nunggu.",Bank BNI,campuran
"Belakangan, pas weekend, biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Bank Mandiri masih di bawah Bank BNI sih.",Bank BNI,negatif
"1 bulan pakai Bank BNI, impressi pertama positif",Bank BNI,positif
"Inovasi fintech bank mandiri selalu di depan dibanding kompetitor, di sisi lain keamanan area ATM Bank BNI kurang, sering ada orang mencurigakan.",Bank BNI,negatif
"Lagi compare Bank BRI vs Bank Mandiri, ada masukan?",Bank BRI,netral
"Menurutku, Bank BNI overall bagus, buka rekening Bank BNI sekarang bisa full online, gak sampai 10 menit jadi dan Bank BNI banyak kerjasama dengan merchant, jadi banyak diskon F&B, beda cerita kalau fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu.",Bank BNI,campuran
"Sejak kemarin, pas lagi butuh dana darurat, pengalaman saya dengan customer service Bank BNI selalu baik dan solutif. Bank BNI unggul dibanding Bank BCA sih.",Bank BNI,positif
Tabungan bank bca gak ada minimum saldo yang memberatkan. Bank BCA emang the best!,Bank BCA,positif
"Menurutku, Bank BCA overall bagus, integrasi dengan berbagai platform digital di Bank BCA seamless dan proses verifikasi buka rekening Bank BCA via video call cepat dan mudah, tapi antrian di ATM Bank BCA selalu panjang, terutama weekend.",Bank BCA,campuran
"Pengalaman pribadiku sih, pas lagi butuh dana darurat, follow up dari CS Bank BCA lemah, janji gak ditepati ekstrem. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"saya punya rekening di Bank Mandiri dan juga di Bank BCA, sambil ngurus dokumen.",Bank Mandiri,netral
"Jujur, jam makan siang, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi banget. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
