comment,sentinment,score,label
"Tadi, ketika lagi traveling, aplikasi myBCA-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Bank BCA unggul dibanding Bank Mandiri sih.",positive,0.9937947988510132,positif
"Sebagai yang pensiun dari bank lama, fitur di Livin by Mandiri lengkap banget, semua bisa dari hp, gak perlu ke cabang. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.9975380897521973,positif
"Minta saran dong, antara Bank BCA dan Bank BRI mana yang lebih worth it?",neutral,0.5733156204223633,netral
"Sejauh ini, waktu mau bayar tagihan, petugas Bank Mandiri kurang update soal produk terbaru bener-bener. Mending pindah ke Bank BRI aja kayaknya.",negative,0.8914772868156433,negatif
"Pengalaman pribadiku sih, Bank BNI overall bagus, inovasi fintech Bank BNI selalu di depan dibanding kompetitor dan proses verifikasi buka rekening Bank BNI via video call cepat dan mudah, di sisi lain biaya administrasi invest di Bank BNI tinggi, potong return.",positive,0.9936345815658569,campuran
"Terus terang, Bank BCA overall bagus, priority banking Bank BCA layanannya premium banget dan buka rekening Bank BCA sekarang bisa full online, gak sampai 10 menit jadi, walaupun biaya tarik tunai di ATM bank lain dari Bank BCA selangit.",positive,0.9935944676399231,campuran
"Honestly, CS Bank Mandiri via WhatsApp responsif 24/7, sangat membantu, padahal font di myBCA terlalu kecil, susah dibaca orang tua total.",negative,0.9591030478477478,positif
"Terus terang, Bank BRI overall bagus, walaupun antre, pelayanan di teller Bank BRI efisien dan cepat dan selain tarik tunai, fitur setor tunai di ATM Bank BRI sangat membantu, cuma data breach di Bank BRI beberapa waktu lalu bikin khawatir.",negative,0.9790393710136414,campuran
"Sebagai yang pensiun dari bank lama, dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.991741418838501,positif
"Pengalaman pribadiku sih, Bank BNI overall bagus, promo cashback Bank BNI sering banget, lumayan buat tambahan dan kartu debit Bank BNI langsung aktif setelah rekening jadi, padahal petugas security Bank BNI kadang kurang ramah ke nasabah.",positive,0.8775593042373657,campuran
"Menurutku, saat transfer ke orang tua, keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising luar biasa. Mending pindah ke Bank BNI aja kayaknya.",negative,0.9849008321762085,negatif
"Dari pengalaman, tengah malam, penalty kalau saldo minimum gak terpenuhi di Bank BCA gede banget ekstrem. Mending pindah ke Bank BNI aja kayaknya.",negative,0.9567256569862366,positif
"Lagi compare Bank Mandiri vs Bank BCA, ada masukan?",neutral,0.9979250431060791,netral
"Guys, Bank BCA atau Bank BRI ya buat kredit rumah? Lagi galau nih",neutral,0.8989323377609253,netral
"Dari pengalaman, Bank BCA overall bagus, weekend sale Bank BCA selalu ada promo hotel dan travel dan widget di home screen untuk myBCA praktis banget, walaupun WiFi gratis di Bank BCA lemot dan sering putus.",positive,0.9965762495994568,campuran
"Kalau dari segi teknologi, API Bank Mandiri untuk developer sangat well-documented. Tapi kalau investasi, fitur investasi di Bank BCA mudah dipahami pemula. Susah milihnya.",negative,0.6376187205314636,positif
saya punya rekening di Bank BRI dan juga di Bank BCA minggu lalu.,neutral,0.9980642199516296,netral
"Lagi compare Bank BNI vs Bank BRI, ada masukan?",neutral,0.9978910088539124,netral
"Terus terang, Bank BNI overall bagus, sistem keamanan Bank BNI menggunakan enkripsi tingkat militer dan priority banking Bank BNI layanannya premium banget, padahal aplikasi BNI Mobile Banking sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",positive,0.9321087598800659,campuran
Reksadana di bank bri performanya konsisten bagus. Worth it banget pilih Bank BRI!,positive,0.9956578016281128,positif
"Sebagai yang first time banking, kalau transfer ke sesama Bank Mandiri gratis, jadi sering kupakai. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.9953171014785767,positif
"Livin by mandiri sangat stabil dan jarang error, bisa diandalkan. Bank Mandiri emang the best!",positive,0.9965375661849976,positif
"Terus terang, saat gajian, search function di myBCA kurang akurat, susah nyari fitur super. Mending pindah ke Bank BNI aja kayaknya.",negative,0.9547155499458313,negatif
"Dari tadi pagi, waktu lagi busy, robo advisor Bank BNI membantu pilih portofolio yang tepat. Bank BNI masih kalah sama Bank BRI sih.",negative,0.9629568457603455,negatif
"1 bulan pakai Bank BRI, impressi pertama positif",neutral,0.9699971675872803,positif
"Akhir-akhir ini, waktu mau bayar tagihan, robo advisor Bank BRI membantu pilih portofolio yang tepat. Bank BRI masih kalah sama Bank Mandiri sih.",negative,0.9518024325370789,negatif
"Guys, Bank BNI atau Bank Mandiri ya buat kredit rumah? Lagi galau nih",neutral,0.8587680459022522,netral
"Guys, Bank Mandiri atau Bank BNI ya buat kredit rumah? Lagi galau nih",neutral,0.8690364360809326,netral
"Terus terang, waktu mau bayar tagihan, keamanan area ATM Bank BNI kurang, sering ada orang mencurigakan gila. Mending pindah ke Bank BRI aja kayaknya.",negative,0.9535657167434692,negatif
"Kalau dari segi biaya, gak ada biaya top up ke e-wallet dari Bank BNI, hemat!. Tapi kalau atm, ATM Bank BRI bisa deposit cek, praktis untuk yang bisnis. Susah milihnya.",positive,0.9882304668426514,positif
"Dari pengalaman, jam makan siang, penalty kalau saldo minimum gak terpenuhi di Bank BCA gede banget luar biasa. Mending pindah ke Bank BRI aja kayaknya.",negative,0.8581146597862244,negatif
"Kalau boleh jujur, layar ATM Bank BCA jernih dan touchscreen-nya sensitif, meski parkir di gedung Bank BNI mahal dan terbatas total.",negative,0.6347580552101135,positif
"Sebagai yang sebagai freelancer, tabungan Bank BNI gak ada minimum saldo yang memberatkan. Bank BNI cocok banget buat kebutuhan saya.",positive,0.9939237236976624,positif
"Kalau transfer ke sesama bank bri gratis, jadi sering kupakai. Recommend sangat buat yang mau coba Bank BRI!",positive,0.989821195602417,positif
"Baru seminggu di Bank BNI, masih adaptasi tapi promising",negative,0.563866138458252,positif
"Menurutku, Bank BCA overall bagus, SBN dan obligasi di Bank BCA pilihan investasinya beragam dan suka banget karena Bank BCA banyak promo transfer gratis via BI-FAST, padahal WiFi gratis di Bank BCA lemot dan sering putus.",positive,0.9957242012023926,campuran
"Menurutku, Bank BNI overall bagus, inovasi fintech Bank BNI selalu di depan dibanding kompetitor dan proses verifikasi buka rekening Bank BNI via video call cepat dan mudah, meski BNI Mobile Banking crash kalau hp storage penuh, gak ada warning.",positive,0.9948177933692932,campuran
"Dari pengalaman, pas weekend, ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai sangat. Mending pindah ke Bank BRI aja kayaknya.",negative,0.846225917339325,negatif
"Dari pengalaman, Bank BNI overall bagus, facial recognition di BNI Mobile Banking lebih cepet dari fingerprint dan ATM Bank BNI mudah ditemukan di mana-mana, bahkan di kota kecil, walaupun antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari.",positive,0.9925858378410339,campuran
"Sejak pakai, Bank Mandiri overall bagus, notifikasi real-time di Livin by Mandiri selalu akurat dan tepat waktu dan buka rekening Bank Mandiri sekarang bisa full online, gak sampai 10 menit jadi, meski susah banget nyari ATM Bank Mandiri di daerah saya, harus pergi jauh.",positive,0.9884501695632935,campuran
"Login di bni mobile banking sekarang cepat pakai biometrik, praktis!, tapi pernah ada kasus double charge di kartu kredit Bank Mandiri.",neutral,0.9970910549163818,negatif
"Dari pengalaman, Bank BRI overall bagus, kartu debit Bank BRI langsung aktif setelah rekening jadi dan jaringan ATM Bank BRI sangat luas, jadi gampang tarik tunai, padahal biaya tarik tunai di ATM bank lain dari Bank BRI selangit.",positive,0.9913130402565002,campuran
"Kalau dari segi biaya, suka banget karena Bank BRI banyak promo transfer gratis via BI-FAST. Tapi kalau investasi, SBN dan obligasi di Bank BNI pilihan investasinya beragam. Susah milihnya.",positive,0.9776586890220642,positif
"Sebagai yang first time banking, ATM Bank Mandiri mudah ditemukan di mana-mana, bahkan di kota kecil. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.9963399171829224,positif
"Kalau dari segi atm, layar ATM Bank BRI jernih dan touchscreen-nya sensitif. Tapi kalau teknologi, API Bank Mandiri untuk developer sangat well-documented. Susah milihnya.",negative,0.6773377060890198,positif
"Jujur, Bank BCA overall bagus, sering dapat promo menarik dari kartu kredit Bank BCA, diskonnya lumayan dan bisa beli emas digital langsung dari aplikasi Bank BCA, namun keamanan data di Bank BCA perlu ditingkatkan lagi, masih was-was soal phising.",negative,0.6274311542510986,campuran
Biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Bank BCA emang the best!,positive,0.9966148734092712,positif
"Menurutku, jam makan siang, gak bisa customize dashboard di myBCA, layout-nya kaku bener-bener. Mending pindah ke Bank BRI aja kayaknya.",negative,0.7210277318954468,negatif
"Dari pengalaman, Bank BCA overall bagus, robo advisor Bank BCA membantu pilih portofolio yang tepat dan tabungan Bank BCA gak ada minimum saldo yang memberatkan, cuma kasus fraud yang lambat ditangani tim Bank BCA.",positive,0.705589234828949,campuran
Sejak kemarin petugas security Bank BNI kadang kurang ramah ke nasabah parah. Kecewa sama Bank BNI.,negative,0.9978399276733398,negatif
"Pengalaman pribadiku sih, kartu debit Bank Mandiri langsung aktif setelah rekening jadi, akan tetapi banyak biaya tersembunyi kalau pakai Bank BCA, tiba-tiba saldo kepotong ekstrem.",negative,0.6206493973731995,positif
"Terus terang, birthday promo dari Bank BNI selalu menggiurkan setiap tahun, meski biaya administrasi invest di Bank BCA tinggi, potong return super.",positive,0.9939900636672974,positif
"Sejak pakai, Bank Mandiri overall bagus, kalau transfer ke sesama Bank Mandiri gratis, jadi sering kupakai dan CS Bank Mandiri sabar banget jelasinnya, gak bikin bingung, cuma fasilitas di kantor cabang Bank Mandiri kurang nyaman untuk tunggu.",negative,0.5222114324569702,campuran
"Minta saran dong, antara Bank BRI dan Bank BNI mana yang lebih worth it?",neutral,0.6090057492256165,netral
"Pengalaman pribadiku sih, Bank BCA overall bagus, birthday promo dari Bank BCA selalu menggiurkan setiap tahun dan onboarding di Bank BCA dikasih welcome gift yang menarik, cuma sempat khawatir dengan kasus skimming di Bank BCA, jadi takut nabung banyak.",positive,0.9967876672744751,campuran
"Sejak pakai, Bank Mandiri overall bagus, ATM Bank Mandiri ada fitur tarik tunai tanpa kartu, canggih! dan top up e-wallet dari Livin by Mandiri instan masuknya, sayangnya biaya administrasi invest di Bank Mandiri tinggi, potong return.",positive,0.9242794513702393,campuran
"Akhir-akhir ini, pas system maintenance, proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah. Bank Mandiri gak sebagus Bank BNI sih.",negative,0.9379412531852722,negatif
"Pengalaman pribadiku sih, Bank BCA overall bagus, CS Bank BCA sabar banget jelasinnya, gak bikin bingung dan SBN dan obligasi di Bank BCA pilihan investasinya beragam, walaupun data breach di Bank BCA beberapa waktu lalu bikin khawatir.",positive,0.6911540031433105,campuran
"Biaya admin bank bri cukup terjangkau, sesuai dengan layanannya, namun antrian di ATM Bank BNI selalu panjang, terutama weekend.",positive,0.9935617446899414,negatif
lagi proses pengajuan kredit di Bank Mandiri.,neutral,0.9982168078422546,netral
saya adalah nasabah Bank BNI sudah 5 tahun kemarin.,neutral,0.9950094223022461,netral
"Sebagai yang untuk usaha kecil, promo cashback Bank BRI sering banget, lumayan buat tambahan. Bank BRI cocok banget buat kebutuhan saya.",positive,0.9959912896156311,positif
"Pengalaman pribadiku sih, Bank BCA overall bagus, proses verifikasi buka rekening Bank BCA via video call cepat dan mudah dan fitur di myBCA lengkap banget, semua bisa dari hp, gak perlu ke cabang, di sisi lain pernah ada kasus double charge di kartu kredit Bank BCA.",positive,0.9361439347267151,campuran
"Pengalaman pribadiku sih, tengah malam, gak bisa customize dashboard di myBCA, layout-nya kaku total. Mending pindah ke Bank Mandiri aja kayaknya.",negative,0.807614803314209,positif
"Kalau boleh jujur, Bank BCA overall bagus, onboarding di Bank BCA dikasih welcome gift yang menarik dan layar ATM Bank BCA jernih dan touchscreen-nya sensitif, cuma nomor antrian di Bank BCA sering error atau loncat-loncat.",positive,0.9886360764503479,campuran
Belakangan fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu luar biasa. Kecewa sama Bank BNI.,negative,0.9979130625724792,negatif
"Dari pengalaman, inovasi fintech Bank Mandiri selalu di depan dibanding kompetitor, cuma parkir di gedung Bank BCA mahal dan terbatas bener-bener.",negative,0.8146759271621704,negatif
"Pengalaman pribadiku sih, onboarding di Bank BNI dikasih welcome gift yang menarik, padahal pernah ada kasus double charge di kartu kredit Bank Mandiri sangat.",neutral,0.8464702367782593,positif
"Kartu debit bank mandiri langsung aktif setelah rekening jadi, beda cerita kalau CS Bank BCA kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan.",negative,0.9132862091064453,positif
"Jujur, reksadana di Bank BCA performanya konsisten bagus, tapi gak bisa customize dashboard di BRImo, layout-nya kaku luar biasa.",negative,0.8729933500289917,negatif
"Sejauh ini, Bank BNI overall bagus, complaint handling di Bank BNI profesional dan follow up terus dan dokumen yang dibutuhkan buka rekening Bank BNI simpel, cuma KTP, cuma parkir di gedung Bank BNI mahal dan terbatas.",negative,0.5231646299362183,campuran
"Menurutku, Bank BRI overall bagus, teknologi AI di Bank BRI membantu deteksi fraud dengan akurat dan SBN dan obligasi di Bank BRI pilihan investasinya beragam, tapi antrian di kantor cabang Bank BRI panjangnya bukan main, bisa habis setengah hari.",positive,0.9932340979576111,campuran
"Minta saran dong, antara Bank BCA dan Bank BNI mana yang lebih worth it?",neutral,0.6389492154121399,netral
"Integrasi dengan berbagai platform digital di bank bni seamless, walaupun fitur face ID di BRImo sering gagal recognize, ribet.",negative,0.949207603931427,negatif
"Menurutku, pas tanggal tua, nomor antrian di Bank Mandiri sering error atau loncat-loncat banget. Mending pindah ke Bank BCA aja kayaknya.",negative,0.9822929501533508,positif
"Kesel banget sama Bank BNI, akhir-akhir ini biaya admin bulanan Bank BNI lumayan mahal ya, apalagi kalau jarang dipakai.",negative,0.9970797896385193,negatif
"Cs bank bri sangat responsif dan membantu, masalah langsung kelar. Recommend ekstrem buat yang mau coba Bank BRI!",positive,0.9936177730560303,positif
"Sejauh ini, selain tarik tunai, fitur setor tunai di ATM Bank BCA sangat membantu, tapi font di BRImo terlalu kecil, susah dibaca orang tua bener-bener.",negative,0.7891387343406677,negatif
"Honestly, jam makan siang, loading time BRImo makin lama setelah update terakhir luar biasa. Mending pindah ke Bank BCA aja kayaknya.",negative,0.6873010993003845,negatif
"Honestly, Bank BCA overall bagus, biaya admin Bank BCA cukup terjangkau, sesuai dengan layanannya dan pemegang kartu debit Bank BCA sering dapat cashback di supermarket, di sisi lain sempat khawatir dengan kasus skimming di Bank BCA, jadi takut nabung banyak.",positive,0.9940908551216125,campuran
"Honestly, Bank BNI overall bagus, program poin reward Bank BNI bisa ditukar berbagai hadiah menarik dan fitur investasi di Bank BNI mudah dipahami pemula, akan tetapi BNI Mobile Banking crash kalau hp storage penuh, gak ada warning.",negative,0.5300057530403137,campuran
Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bri. Gaskeun deh ke Bank BRI!,neutral,0.5044001936912537,positif
"Sejak pakai, Bank BRI overall bagus, buka rekening Bank BRI sekarang bisa full online, gak sampai 10 menit jadi dan Bank BRI banyak kerjasama dengan merchant, jadi banyak diskon F&B, namun ruang ATM Bank BRI sering kotor dan kurang terawat.",negative,0.6929752230644226,campuran
