teks,target_bank,sentimen
Satpam di bank bca sigap membantu nasabah yang kebingungan. Kalau Bank BTN sih standar aja menurutku.,Bank BCA,positif
Satpam di bank bca sigap membantu nasabah yang kebingungan. Kalau Bank BTN sih standar aja menurutku.,Bank BTN,netral
baru saja memindahkan rekening gaji saya ke Bank BCA.,Bank BCA,netral
saya adalah nasabah Bank BCA sudah 5 tahun.,Bank BCA,netral
"Menurutku, untuk Bank BCA, masalah saya cepat teratasi berkat bantuan CS Bank BCA via telepon, beda cerita kalau banyak biaya tersembunyi kalau pakai Bank BCA, tiba-tiba saldo kepotong.",Bank BCA,campuran
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank BTN ya? Lagi bingung nih.",Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank BTN ya? Lagi bingung nih.",Bank BTN,netral
"Kalau boleh jujur, untuk Bank BTN, buka rekening Bank BTN sekarang bisa full online, gak sampai 10 menit jadi, sayangnya susah banget nyari ATM Bank BTN di daerah saya, harus pergi jauh.",Bank BTN,campuran
sedang mempertimbangkan antara Bank BCA dan Bank BNI untuk KPR.,Bank BCA,netral
"Atm bank bni mudah ditemukan di mana-mana, bahkan di kota kecil, padahal update myBCA bukannya makin bagus malah makin banyak bug.",Bank BNI,positif
"Atm bank bni mudah ditemukan di mana-mana, bahkan di kota kecil, padahal update myBCA bukannya makin bagus malah makin banyak bug.",Bank BCA,negatif
baru saja memindahkan rekening gaji saya ke Bank BTN.,Bank BTN,netral
"Suka banget sama Bank BTN, kalau transfer ke sesama Bank BTN gratis, jadi sering kupakai.",Bank BTN,positif
"Jujur, agak kecewa sama Bank BTN, susah banget nyari ATM Bank BTN di daerah saya, harus pergi jauh.",Bank BTN,negatif
"Buka rekening bank bca sekarang bisa full online, gak sampai 10 menit jadi, beda cerita kalau susah banget nyari ATM Bank BTN di daerah saya, harus pergi jauh.",Bank BCA,positif
"Buka rekening bank bca sekarang bisa full online, gak sampai 10 menit jadi, beda cerita kalau susah banget nyari ATM Bank BTN di daerah saya, harus pergi jauh.",Bank BTN,negatif
"Buka rekening bank btn sekarang bisa full online, gak sampai 10 menit jadi, tapi susah banget nyari ATM Bank BCA di daerah saya, harus pergi jauh.",Bank BTN,positif
"Buka rekening bank btn sekarang bisa full online, gak sampai 10 menit jadi, tapi susah banget nyari ATM Bank BCA di daerah saya, harus pergi jauh.",Bank BCA,negatif
rekening Bank BNI saya gunakan khusus untuk tabungan.,Bank BNI,netral
saya adalah nasabah Bank BCA sudah 5 tahun.,Bank BCA,netral
"Kalau boleh jujur, agak kecewa sama Bank BTN, CS di social media Bank BTN balasnya lama dan sering template jawabannya.",Bank BTN,negatif
"Petugas di kantor cabang bank mandiri ramah-ramah dan informatif, sayangnya sering nemu ATM Bank BTN yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank Mandiri,positif
"Petugas di kantor cabang bank mandiri ramah-ramah dan informatif, sayangnya sering nemu ATM Bank BTN yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank BTN,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BCA ya? Lagi bingung nih.",Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BCA ya? Lagi bingung nih.",Bank BCA,netral
"Sejauh ini, agak kecewa sama Bank BTN, notifikasi transaksi dari BTN Mobile sering telat masuk, jadi was-was.",Bank BTN,negatif
baru saja memindahkan rekening gaji saya ke Bank BCA.,Bank BCA,netral
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai, tapi layar sentuh di ATM Bank BTN sering tidak responsif.",Bank BNI,positif
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai, tapi layar sentuh di ATM Bank BTN sering tidak responsif.",Bank BTN,negatif
"Suka banget sama Bank BCA, ATM Bank BCA mudah ditemukan di mana-mana, bahkan di kota kecil.",Bank BCA,positif
saya adalah nasabah Bank BCA sudah 5 tahun.,Bank BCA,netral
"Menurutku, untuk Bank BTN, ATM Bank BTN mudah ditemukan di mana-mana, bahkan di kota kecil, namun CS di social media Bank BTN balasnya lama dan sering template jawabannya.",Bank BTN,campuran
sedang mempertimbangkan antara Bank BTN dan Bank BCA untuk KPR.,Bank BTN,netral
"Jaringan atm bank bni sangat luas, jadi gampang tarik tunai, sayangnya banyak biaya tersembunyi kalau pakai Bank BCA, tiba-tiba saldo kepotong.",Bank BNI,positif
"Jaringan atm bank bni sangat luas, jadi gampang tarik tunai, sayangnya banyak biaya tersembunyi kalau pakai Bank BCA, tiba-tiba saldo kepotong.",Bank BCA,negatif
menggunakan Bank BNI untuk keperluan bisnis dan transaksi harian.,Bank BNI,netral
sedang mempertimbangkan antara Bank BCA dan Bank Mandiri untuk KPR.,Bank BCA,netral
"Kalau boleh jujur, untuk Bank BNI, petugas di kantor cabang Bank BNI ramah-ramah dan informatif, di sisi lain UI/UX dari BNI Mobile Banking agak membingungkan untuk orang tua, terlalu rumit.",Bank BNI,campuran
rekening Bank BNI saya gunakan khusus untuk tabungan.,Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BCA ya? Lagi bingung nih.",Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BCA ya? Lagi bingung nih.",Bank BCA,netral
"Suka banget sama Bank BNI, jaringan ATM Bank BNI sangat luas, jadi gampang tarik tunai.",Bank BNI,positif
menggunakan Bank BNI untuk keperluan bisnis dan transaksi harian.,Bank BNI,netral
"Suka banget sama Bank BNI, pengalaman saya dengan customer service Bank BNI selalu baik dan solutif.",Bank BNI,positif
"Transfer pakai livin by mandiri anti ribet, prosesnya cepat dan simpel, di sisi lain telepon CS Bank BNI antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank Mandiri,positif
"Transfer pakai livin by mandiri anti ribet, prosesnya cepat dan simpel, di sisi lain telepon CS Bank BNI antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank BNI,negatif
"Sejauh ini, CS di social media Bank BNI balasnya lama dan sering template jawabannya. Beda banget sama Bank BTN yang lebih lancar.",Bank BNI,negatif
"Sejauh ini, CS di social media Bank BNI balasnya lama dan sering template jawabannya. Beda banget sama Bank BTN yang lebih lancar.",Bank BTN,positif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank BTN ya? Lagi bingung nih.",Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank BTN ya? Lagi bingung nih.",Bank BTN,netral
saya punya rekening di Bank BTN dan juga di Bank Mandiri.,Bank BTN,netral
rekening Bank Mandiri saya gunakan khusus untuk tabungan.,Bank Mandiri,netral
saya punya rekening di Bank BTN dan juga di Bank BNI.,Bank BTN,netral
"Suka banget sama Bank BNI, sering dapat promo menarik dari kartu kredit Bank BNI, diskonnya lumayan.",Bank BNI,positif
"Biaya admin bank bca cukup terjangkau, sesuai dengan layanannya, tapi ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BCA,positif
"Biaya admin bank bca cukup terjangkau, sesuai dengan layanannya, tapi ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BNI,negatif
"Jujur, agak kecewa sama Bank BCA, UI/UX dari myBCA agak membingungkan untuk orang tua, terlalu rumit.",Bank BCA,negatif
"Suka banget sama Bank Mandiri, CS Bank Mandiri sangat responsif dan membantu, masalah langsung kelar.",Bank Mandiri,positif
"Biaya admin bank mandiri cukup terjangkau, sesuai dengan layanannya, di sisi lain sempat khawatir dengan kasus skimming di Bank BCA, jadi takut nabung banyak.",Bank Mandiri,positif
"Biaya admin bank mandiri cukup terjangkau, sesuai dengan layanannya, di sisi lain sempat khawatir dengan kasus skimming di Bank BCA, jadi takut nabung banyak.",Bank BCA,negatif
"Sejauh ini, agak kecewa sama Bank BCA, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank BCA,negatif
"Suka banget sama Bank Mandiri, cicilan 0% dari Bank Mandiri ngebantu banget buat beli barang elektronik.",Bank Mandiri,positif
menggunakan Bank BCA untuk keperluan bisnis dan transaksi harian.,Bank BCA,netral
"Suka banget sama Bank BCA, fitur di myBCA lengkap banget, semua bisa dari hp, gak perlu ke cabang.",Bank BCA,positif
menggunakan Bank BTN untuk keperluan bisnis dan transaksi harian.,Bank BTN,netral
"Satpam di bank mandiri sigap membantu nasabah yang kebingungan, beda cerita kalau notifikasi transaksi dari myBCA sering telat masuk, jadi was-was.",Bank Mandiri,positif
"Satpam di bank mandiri sigap membantu nasabah yang kebingungan, beda cerita kalau notifikasi transaksi dari myBCA sering telat masuk, jadi was-was.",Bank BCA,negatif
saya adalah nasabah Bank BCA sudah 5 tahun.,Bank BCA,netral
saya punya rekening di Bank Mandiri dan juga di Bank BTN.,Bank Mandiri,netral
"Atm bank btn jarang kosong uangnya, selalu terisi. Kalau Bank BCA sih standar aja menurutku.",Bank BTN,positif
"Atm bank btn jarang kosong uangnya, selalu terisi. Kalau Bank BCA sih standar aja menurutku.",Bank BCA,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BNI ya? Lagi bingung nih.",Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BNI ya? Lagi bingung nih.",Bank BNI,netral
"Pemegang kartu debit bank bca sering dapat cashback di supermarket, namun biaya admin bulanan Bank Mandiri lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BCA,positif
"Pemegang kartu debit bank bca sering dapat cashback di supermarket, namun biaya admin bulanan Bank Mandiri lumayan mahal ya, apalagi kalau jarang dipakai.",Bank Mandiri,negatif
menggunakan Bank BCA untuk keperluan bisnis dan transaksi harian.,Bank BCA,netral
"Suka banget sama Bank BTN, aplikasi BTN Mobile-nya sangat intuitif dan mudah digunakan, bahkan buat pemula.",Bank BTN,positif
Suka banget karena bank mandiri banyak promo transfer gratis via bi-fast. Kalau Bank BCA sih standar aja menurutku.,Bank Mandiri,positif
Suka banget karena bank mandiri banyak promo transfer gratis via bi-fast. Kalau Bank BCA sih standar aja menurutku.,Bank BCA,netral
"Suka banget sama Bank Mandiri, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B.",Bank Mandiri,positif
saya adalah nasabah Bank BNI sudah 5 tahun.,Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BTN ya? Lagi bingung nih.",Bank Mandiri,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BTN ya? Lagi bingung nih.",Bank BTN,netral
"Suka banget sama Bank BNI, pemegang kartu debit Bank BNI sering dapat cashback di supermarket.",Bank BNI,positif
Satpam di bank btn sigap membantu nasabah yang kebingungan. Kalau Bank BNI sih standar aja menurutku.,Bank BTN,positif
Satpam di bank btn sigap membantu nasabah yang kebingungan. Kalau Bank BNI sih standar aja menurutku.,Bank BNI,netral
"Sejauh ini, agak kecewa sama Bank BNI, biaya admin bulanan Bank BNI lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BNI,negatif
"Bank mandiri banyak kerjasama dengan merchant, jadi banyak diskon f&b, di sisi lain banyak biaya tersembunyi kalau pakai Bank BTN, tiba-tiba saldo kepotong.",Bank Mandiri,positif
"Bank mandiri banyak kerjasama dengan merchant, jadi banyak diskon f&b, di sisi lain banyak biaya tersembunyi kalau pakai Bank BTN, tiba-tiba saldo kepotong.",Bank BTN,negatif
"Jujur, proses blokir kartu Bank BNI kalau hilang ribet dan butuh waktu lama. Beda banget sama Bank BCA yang lebih lancar.",Bank BNI,negatif
"Jujur, proses blokir kartu Bank BNI kalau hilang ribet dan butuh waktu lama. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
rekening Bank Mandiri saya gunakan khusus untuk tabungan.,Bank Mandiri,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BNI ya? Lagi bingung nih.",Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BNI ya? Lagi bingung nih.",Bank BNI,netral
saya punya rekening di Bank Mandiri dan juga di Bank BNI.,Bank Mandiri,netral
rekening Bank BNI saya gunakan khusus untuk tabungan.,Bank BNI,netral
baru saja memindahkan rekening gaji saya ke Bank BTN.,Bank BTN,netral
baru saja memindahkan rekening gaji saya ke Bank BTN.,Bank BTN,netral
"Suka banget sama Bank BTN, buka rekening Bank BTN sekarang bisa full online, gak sampai 10 menit jadi.",Bank BTN,positif
"Sejauh ini, agak kecewa sama Bank BCA, proses blokir kartu Bank BCA kalau hilang ribet dan butuh waktu lama.",Bank BCA,negatif
"Sejauh ini, agak kecewa sama Bank BNI, susah banget mau transfer pakai BNI Mobile Banking, muter-muter terus menunya.",Bank BNI,negatif
"Selain tarik tunai, fitur setor tunai di atm bank btn sangat membantu. Kalau Bank Mandiri sih standar aja menurutku.",Bank BTN,positif
"Selain tarik tunai, fitur setor tunai di atm bank btn sangat membantu. Kalau Bank Mandiri sih standar aja menurutku.",Bank Mandiri,netral
"Jujur, antrian di kantor cabang Bank BCA panjangnya bukan main, bisa habis setengah hari. Beda banget sama Bank Mandiri yang lebih lancar.",Bank BCA,negatif
"Jujur, antrian di kantor cabang Bank BCA panjangnya bukan main, bisa habis setengah hari. Beda banget sama Bank Mandiri yang lebih lancar.",Bank Mandiri,positif
"Cicilan 0% dari bank btn ngebantu banget buat beli barang elektronik, padahal BNI Mobile Banking makan banyak memori dan baterai hp.",Bank BTN,positif
"Cicilan 0% dari bank btn ngebantu banget buat beli barang elektronik, padahal BNI Mobile Banking makan banyak memori dan baterai hp.",Bank BNI,negatif
rekening Bank Mandiri saya gunakan khusus untuk tabungan.,Bank Mandiri,netral
menggunakan Bank BTN untuk keperluan bisnis dan transaksi harian.,Bank BTN,netral
saya punya rekening di Bank BTN dan juga di Bank Mandiri.,Bank BTN,netral
"Buka rekening bank bca sekarang bisa full online, gak sampai 10 menit jadi, sayangnya susah banget mau transfer pakai BTN Mobile, muter-muter terus menunya.",Bank BCA,positif
"Buka rekening bank bca sekarang bisa full online, gak sampai 10 menit jadi, sayangnya susah banget mau transfer pakai BTN Mobile, muter-muter terus menunya.",Bank BTN,negatif
saya punya rekening di Bank BNI dan juga di Bank BCA.,Bank BNI,netral
"Menurutku, untuk Bank Mandiri, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B, sayangnya biaya admin bulanan Bank Mandiri lumayan mahal ya, apalagi kalau jarang dipakai.",Bank Mandiri,campuran
"Jujur, agak kecewa sama Bank Mandiri, sering nemu ATM Bank Mandiri yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank Mandiri,negatif
"Top up e-wallet dari bni mobile banking instan masuknya, tapi proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama.",Bank BNI,positif
"Top up e-wallet dari bni mobile banking instan masuknya, tapi proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama.",Bank Mandiri,negatif
"Satpam di bank mandiri sigap membantu nasabah yang kebingungan, namun biaya transfer ke bank lain dari Bank BNI mahal, beda jauh sama yang lain.",Bank Mandiri,positif
"Satpam di bank mandiri sigap membantu nasabah yang kebingungan, namun biaya transfer ke bank lain dari Bank BNI mahal, beda jauh sama yang lain.",Bank BNI,negatif
"Sejauh ini, agak kecewa sama Bank BNI, layar sentuh di ATM Bank BNI sering tidak responsif.",Bank BNI,negatif
"Cs bank bni sangat responsif dan membantu, masalah langsung kelar, beda cerita kalau susah banget nyari ATM Bank BCA di daerah saya, harus pergi jauh.",Bank BNI,positif
"Cs bank bni sangat responsif dan membantu, masalah langsung kelar, beda cerita kalau susah banget nyari ATM Bank BCA di daerah saya, harus pergi jauh.",Bank BCA,negatif
"Atm bank btn mudah ditemukan di mana-mana, bahkan di kota kecil. Kalau Bank Mandiri sih standar aja menurutku.",Bank BTN,positif
"Atm bank btn mudah ditemukan di mana-mana, bahkan di kota kecil. Kalau Bank Mandiri sih standar aja menurutku.",Bank Mandiri,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank Mandiri ya? Lagi bingung nih.",Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank Mandiri ya? Lagi bingung nih.",Bank Mandiri,netral
saya punya rekening di Bank BCA dan juga di Bank BTN.,Bank BCA,netral
"Suka banget sama Bank BCA, sering dapat promo menarik dari kartu kredit Bank BCA, diskonnya lumayan.",Bank BCA,positif
saya punya rekening di Bank BCA dan juga di Bank Mandiri.,Bank BCA,netral
"Login di bni mobile banking sekarang cepat pakai biometrik, praktis!. Kalau Bank BCA sih standar aja menurutku.",Bank BNI,positif
"Login di bni mobile banking sekarang cepat pakai biometrik, praktis!. Kalau Bank BCA sih standar aja menurutku.",Bank BCA,netral
rekening Bank BTN saya gunakan khusus untuk tabungan.,Bank BTN,netral
menggunakan Bank BNI untuk keperluan bisnis dan transaksi harian.,Bank BNI,netral
"Pengalaman saya dengan customer service bank bca selalu baik dan solutif, sayangnya kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank BCA,positif
"Pengalaman saya dengan customer service bank bca selalu baik dan solutif, sayangnya kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank BNI,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BCA ya? Lagi bingung nih.",Bank Mandiri,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BCA ya? Lagi bingung nih.",Bank BCA,netral
Pengalaman saya dengan customer service bank mandiri selalu baik dan solutif. Kalau Bank BTN sih standar aja menurutku.,Bank Mandiri,positif
Pengalaman saya dengan customer service bank mandiri selalu baik dan solutif. Kalau Bank BTN sih standar aja menurutku.,Bank BTN,netral
"Satpam di bank btn sigap membantu nasabah yang kebingungan, beda cerita kalau aplikasi BNI Mobile Banking sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank BTN,positif
